test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
808,0.25397080183029175,0.4764572083950043,0.28193220496177673,0.31113961338996887,0.16884055733680725,0.09056270122528076,0.09056270122528076,0.09056270122528076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4764572083950043,1.0,0.9772439002990723,1.0,0.9772439002990723,0.947463870048523,0.09056270122528076,0.25219852971939455,0.25219852971939455,0.47233660193622157
9663,0.29466569423675537,0.5900266766548157,0.3062743842601776,0.39418113231658936,0.18354156613349915,0.23701749742031097,0.23701749742031097,0.23701749742031097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5900266766548157,1.0,0.9716303944587708,1.0,0.9716303944587708,0.9998133778572083,0.23701749742031097,0.5580113647018046,0.556159803896319,0.8540362669488367
1887,0.21494834125041962,0.43560487031936646,0.25947484374046326,0.2200792282819748,0.1652909368276596,0.2810734212398529,0.2810734212398529,0.2810734212398529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43560487031936646,1.0,0.033749550580978394,0.0,0.9662504196166992,0.9982635378837585,0.2810734212398529,0.3391526049254951,0.3140920323726986,0.4447441145108178
4269,0.4082294702529907,0.8898316621780396,0.7392641305923462,0.21103255450725555,0.27439168095588684,0.23558583855628967,0.23558583855628967,0.23558583855628967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8898316621780396,1.0,0.010471892543137074,0.0,0.9895281195640564,0.9817643761634827,0.23558583855628967,0.12729060249196247,0.12729060249196247,0.28490551027682265
3786,0.29596173763275146,0.6199190020561218,0.40848931670188904,0.29090616106987,0.18848970532417297,0.18390437960624695,0.18390437960624695,0.18390437960624695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6199190020561218,1.0,0.0540645457804203,0.0,0.9459354281425476,0.9994255304336548,0.18390437960624695,0.6312873095981401,0.5826135804100578,0.8242818925693516
6829,0.41307079792022705,0.824577808380127,0.5300430655479431,0.5490821003913879,0.16008715331554413,0.1753619760274887,0.1753619760274887,0.1753619760274887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.824577808380127,1.0,0.21292716264724731,0.0,0.7870728373527527,0.9997733235359192,0.1753619760274887,0.32917529406892365,0.3147291837231416,0.5128117611577125
7858,0.2776428461074829,0.5747842192649841,0.33622831106185913,0.2785584032535553,0.21814171969890594,0.21449199318885803,0.21449199318885803,0.21449199318885803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5491343140602112,1.0,0.014864115975797176,0.0,0.9851359128952026,0.999431312084198,0.21449199318885803,0.060530614883582995,0.060530614883582995,0.13156142859171968
3816,0.4168696999549866,0.9803369641304016,0.31873759627342224,0.8391134142875671,0.09275808185338974,0.2280595302581787,0.2280595302581787,0.2280595302581787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9803369641304016,1.0,0.9095777273178101,1.0,0.9095777273178101,0.9609866142272949,0.2280595302581787,0.7001475036834871,0.690104836219749,1.3329491750983784
9225,0.37489017844200134,0.7161118388175964,0.3429013192653656,0.5323673486709595,0.24940192699432373,0.1765628159046173,0.1765628159046173,0.1765628159046173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7161118388175964,1.0,0.9527621865272522,1.0,0.9527621865272522,0.9997952580451965,0.1765628159046173,0.8575470783868329,0.575436494076707,0.801030892374966
5018,0.24567976593971252,0.48589658737182617,0.10719271004199982,0.31414318084716797,0.315703421831131,0.09165459126234055,0.09165459126234055,0.09165459126234055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48589658737182617,1.0,0.033743228763341904,0.0,0.9662567973136902,0.999922513961792,0.09165459126234055,0.8800220200229775,0.8377114269663877,2.59681732204034
4925,0.35206276178359985,0.6651233434677124,0.48615655303001404,0.35586556792259216,0.21416603028774261,0.09961327165365219,0.09961327165365219,0.09961327165365219,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6395095586776733,1.0,0.03072054497897625,0.0,0.9692794680595398,0.9973598122596741,0.09961327165365219,0.12252999944170025,0.12252999944170025,0.22487026148214556
97,0.3256341516971588,0.6157864332199097,0.28319570422172546,0.3947297930717468,0.298976868391037,0.1345042586326599,0.1345042586326599,0.1345042586326599,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6157864332199097,1.0,0.8505926132202148,1.0,0.8505926132202148,0.9986448884010315,0.1345042586326599,0.29504330188109273,0.2871481388879452,0.4037988103821865
8304,0.47569769620895386,0.9919228553771973,0.7299203276634216,0.5866295695304871,0.11054320633411407,0.06656736135482788,1.2618629932403564,0.06656736135482788,1.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.7601823210716248,1.0,0.784915566444397,0.0,0.784915566444397,0.5816181898117065,0.06656736135482788,2.034753961562616,0.4196761330286896,0.5759465547542765
